,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
194,2021-12-29,3268.296613871261,3112.3663970686634,3487.009613261748,3268.296613871261,3268.296613871261,24.372997786580058,24.372997786580058,24.372997786580058,24.372997786580058,24.372997786580058,24.372997786580058,0.0,0.0,0.0,3292.669611657841
195,2021-12-30,3264.16769038127,3099.5826878382977,3464.2688255623284,3264.16769038127,3264.16769038127,23.731277693911686,23.731277693911686,23.731277693911686,23.731277693911686,23.731277693911686,23.731277693911686,0.0,0.0,0.0,3287.8989680751815
196,2021-12-31,3260.038766891279,3097.496590105833,3456.048912235808,3260.038766891279,3260.038766891279,17.41736165263784,17.41736165263784,17.41736165263784,17.41736165263784,17.41736165263784,17.41736165263784,0.0,0.0,0.0,3277.4561285439167
197,2022-01-03,3247.651996421307,3075.5236048288007,3443.5978441915104,3247.651996421307,3247.651996421307,15.795904411565305,15.795904411565305,15.795904411565305,15.795904411565305,15.795904411565305,15.795904411565305,0.0,0.0,0.0,3263.4479008328726
198,2022-01-04,3243.523072931316,3078.6293284448066,3460.3925393495547,3243.523072931316,3243.523072931316,24.877911174309734,24.877911174309734,24.877911174309734,24.877911174309734,24.877911174309734,24.877911174309734,0.0,0.0,0.0,3268.400984105626
199,2022-01-05,3239.394149441325,3081.208280326027,3456.6177716777224,3239.394149441325,3239.394149441325,24.372997786576665,24.372997786576665,24.372997786576665,24.372997786576665,24.372997786576665,24.372997786576665,0.0,0.0,0.0,3263.767147227902
200,2022-01-06,3235.2652259513347,3077.6394590760974,3433.079560618479,3235.2652259513347,3235.2652259513347,23.731277693944747,23.731277693944747,23.731277693944747,23.731277693944747,23.731277693944747,23.731277693944747,0.0,0.0,0.0,3258.9965036452795
201,2022-01-07,3231.1363024613443,3072.890615649558,3428.5785516349283,3231.1363024613443,3231.1363024613443,17.41736165262811,17.41736165262811,17.41736165262811,17.41736165262811,17.41736165262811,17.41736165262811,0.0,0.0,0.0,3248.5536641139724
202,2022-01-10,3218.749531991372,3060.4533016137802,3416.141180358468,3218.749531991372,3218.749531991372,15.79590441161546,15.79590441161546,15.79590441161546,15.79590441161546,15.79590441161546,15.79590441161546,0.0,0.0,0.0,3234.5454364029874
203,2022-01-11,3214.620608431198,3067.2462166659275,3404.3558132205167,3214.620608431198,3214.620608431198,24.877911174320584,24.877911174320584,24.877911174320584,24.877911174320584,24.877911174320584,24.877911174320584,0.0,0.0,0.0,3239.4985196055186
204,2022-01-12,3210.491684871025,3055.0303640635148,3416.3579693376887,3210.491684871025,3210.491684871025,24.372997786576946,24.372997786576946,24.372997786576946,24.372997786576946,24.372997786576946,24.372997786576946,0.0,0.0,0.0,3234.864682657602
205,2022-01-13,3206.362761310852,3057.1593714560727,3403.098878665629,3206.362761310852,3206.362761310852,23.731277693939468,23.731277693939468,23.731277693939468,23.731277693939468,23.731277693939468,23.731277693939468,0.0,0.0,0.0,3230.0940390047913
206,2022-01-14,3202.2338377506776,3039.084206537681,3388.1123481295876,3202.2338377506776,3202.2338377506776,17.417361652796284,17.417361652796284,17.417361652796284,17.417361652796284,17.417361652796284,17.417361652796284,0.0,0.0,0.0,3219.651199403474
207,2022-01-18,3185.718143509984,3034.7632907098505,3400.5197690257783,3185.718143509984,3185.718143509984,24.87791117433143,24.87791117433143,24.87791117433143,24.87791117433143,24.87791117433143,24.87791117433143,0.0,0.0,0.0,3210.5960546843157
208,2022-01-19,3181.589219949811,3024.059318812225,3388.265315464896,3181.589219949811,3181.589219949811,24.372997786580296,24.372997786580296,24.372997786580296,24.372997786580296,24.372997786580296,24.372997786580296,0.0,0.0,0.0,3205.9622177363913
209,2022-01-20,3177.4602963896373,3028.730455807568,3375.296470171008,3177.4602963896373,3177.4602963896373,23.73127769395336,23.73127769395336,23.73127769395336,23.73127769395336,23.73127769395336,23.73127769395336,0.0,0.0,0.0,3201.1915740835907
210,2022-01-21,3173.331372829464,3015.8036835753655,3359.5673267659904,3173.331372829464,3173.331372829464,17.41736165274835,17.41736165274835,17.41736165274835,17.41736165274835,17.41736165274835,17.41736165274835,0.0,0.0,0.0,3190.748734482212
211,2022-01-24,3160.9446021489434,3008.6243606687594,3345.5481095457617,3160.9446021489434,3160.9446021489434,15.79590441145038,15.79590441145038,15.79590441145038,15.79590441145038,15.79590441145038,15.79590441145038,0.0,0.0,0.0,3176.740506560394
212,2022-01-25,3156.8156785887704,2990.980849707654,3353.863838650683,3156.8156785887704,3156.8156785887704,24.877911174290738,24.877911174290738,24.877911174290738,24.877911174290738,24.877911174290738,24.877911174290738,0.0,0.0,0.0,3181.693589763061
213,2022-01-26,3152.686755028597,2996.2885785297603,3368.2552355612193,3152.686755028597,3152.686755028597,24.37299778658057,24.37299778658057,24.37299778658057,24.37299778658057,24.37299778658057,24.37299778658057,0.0,0.0,0.0,3177.0597528151775
214,2022-01-27,3148.557831468423,2999.355502197986,3350.853526901826,3148.557831468423,3148.557831468423,23.731277693967254,23.731277693967254,23.731277693967254,23.731277693967254,23.731277693967254,23.731277693967254,0.0,0.0,0.0,3172.28910916239
215,2022-01-28,3144.42890790825,2989.749602485329,3326.348490699559,3144.42890790825,3144.42890790825,17.417361652700407,17.417361652700407,17.417361652700407,17.417361652700407,17.417361652700407,17.417361652700407,0.0,0.0,0.0,3161.8462695609505
216,2022-01-31,3132.0421372277297,2968.400581252463,3328.0391715207734,3132.0421372277297,3132.0421372277297,15.795904411500542,15.795904411500542,15.795904411500542,15.795904411500542,15.795904411500542,15.795904411500542,0.0,0.0,0.0,3147.83804163923
217,2022-02-01,3127.9132136675566,2987.3606616590155,3328.5290288430974,3127.9132136675566,3127.9132136675566,24.877911174301584,24.877911174301584,24.877911174301584,24.877911174301584,24.877911174301584,24.877911174301584,0.0,0.0,0.0,3152.791124841858
218,2022-02-02,3123.7842901073827,2967.096109429873,3326.3933450387453,3123.7842901073827,3123.7842901073827,24.37299778657718,24.37299778657718,24.37299778657718,24.37299778657718,24.37299778657718,24.37299778657718,0.0,0.0,0.0,3148.15728789396
219,2022-02-03,3119.6553665472093,2963.781192144786,3314.4317106972435,3119.6553665472093,3119.6553665472093,23.731277693981138,23.731277693981138,23.731277693981138,23.731277693981138,23.731277693981138,23.731277693981138,0.0,0.0,0.0,3143.3866442411904
220,2022-02-04,3115.5264429870363,2949.888596882048,3312.858059417926,3115.5264429870363,3115.5264429870363,17.417361652906784,17.417361652906784,17.417361652906784,17.417361652906784,17.417361652906784,17.417361652906784,0.0,0.0,0.0,3132.943804639943
221,2022-02-07,3103.139672306516,2948.0130381855006,3306.667361346651,3103.139672306516,3103.139672306516,15.795904411550701,15.795904411550701,15.795904411550701,15.795904411550701,15.795904411550701,15.795904411550701,0.0,0.0,0.0,3118.9355767180664
222,2022-02-08,3099.010748746342,2956.6339614366484,3296.6224576475825,3099.010748746342,3099.010748746342,24.877911174286663,24.877911174286663,24.877911174286663,24.877911174286663,24.877911174286663,24.877911174286663,0.0,0.0,0.0,3123.8886599206285
223,2022-02-09,3094.8818251861685,2938.0942290919006,3300.7742505495135,3094.8818251861685,3094.8818251861685,24.37299778658113,24.37299778658113,24.37299778658113,24.37299778658113,24.37299778658113,24.37299778658113,0.0,0.0,0.0,3119.2548229727495
224,2022-02-10,3090.7529016259955,2942.1251142320325,3303.134674257782,3090.7529016259955,3090.7529016259955,23.731277693923392,23.731277693923392,23.731277693923392,23.731277693923392,23.731277693923392,23.731277693923392,0.0,0.0,0.0,3114.484179319919
225,2022-02-11,3086.6239780658216,2921.519108633536,3286.2879203263724,3086.6239780658216,3086.6239780658216,17.41736165282064,17.41736165282064,17.41736165282064,17.41736165282064,17.41736165282064,17.41736165282064,0.0,0.0,0.0,3104.041339718642
226,2022-02-14,3074.2372073853016,2907.0602460824343,3269.483218696812,3074.2372073853016,3074.2372073853016,15.795904411600864,15.795904411600864,15.795904411600864,15.795904411600864,15.795904411600864,15.795904411600864,0.0,0.0,0.0,3090.0331117969026
227,2022-02-15,3070.108283825128,2920.192933922525,3267.6250573269535,3070.108283825128,3070.108283825128,24.877911174321618,24.877911174321618,24.877911174321618,24.877911174321618,24.877911174321618,24.877911174321618,0.0,0.0,0.0,3094.9861949994497
228,2022-02-16,3065.9793602649547,2913.382767349477,3279.9599417898153,3065.9793602649547,3065.9793602649547,24.37299778657773,24.37299778657773,24.37299778657773,24.37299778657773,24.37299778657773,24.37299778657773,0.0,0.0,0.0,3090.3523580515325
229,2022-02-17,3061.8504367047813,2918.289973743661,3275.129810389038,3061.8504367047813,3061.8504367047813,23.731277693937283,23.731277693937283,23.731277693937283,23.731277693937283,23.731277693937283,23.731277693937283,0.0,0.0,0.0,3085.5817143987188
230,2022-02-18,3057.7215131446073,2901.5155208558594,3247.0988971392762,3057.7215131446073,3057.7215131446073,17.41736165281091,17.41736165281091,17.41736165281091,17.41736165281091,17.41736165281091,17.41736165281091,0.0,0.0,0.0,3075.1388747974183
231,2022-02-22,3041.205818903914,2894.607526678454,3240.1796587146705,3041.205818903914,3041.205818903914,24.877911174306693,24.877911174306693,24.877911174306693,24.877911174306693,24.877911174306693,24.877911174306693,0.0,0.0,0.0,3066.0837300782205
232,2022-02-23,3037.076895343741,2875.902510605917,3236.080147204644,3037.076895343741,3037.076895343741,24.37299778657434,24.37299778657434,24.37299778657434,24.37299778657434,24.37299778657434,24.37299778657434,0.0,0.0,0.0,3061.449893130315
233,2022-02-24,3032.947971783567,2898.666256397567,3241.4416351597765,3032.947971783567,3032.947971783567,23.731277693951174,23.731277693951174,23.731277693951174,23.731277693951174,23.731277693951174,23.731277693951174,0.0,0.0,0.0,3056.679249477518
234,2022-02-25,3028.8190482233936,2864.72276571712,3215.2367220413876,3028.8190482233936,3028.8190482233936,17.417361652762974,17.417361652762974,17.417361652762974,17.417361652762974,17.417361652762974,17.417361652762974,0.0,0.0,0.0,3046.2364098761564
235,2022-02-28,3016.432277542873,2862.9601916594074,3214.414275008354,3016.432277542873,3016.432277542873,15.795904411701185,15.795904411701185,15.795904411701185,15.795904411701185,15.795904411701185,15.795904411701185,0.0,0.0,0.0,3032.228181954574
236,2022-03-01,3012.3033539827,2866.3996206754455,3227.054414893473,3012.3033539827,3012.3033539827,24.87791117431754,24.87791117431754,24.87791117431754,24.87791117431754,24.87791117431754,24.87791117431754,0.0,0.0,0.0,3037.1812651570176
237,2022-03-02,3008.1744304225263,2866.3909735510906,3223.6701165599247,3008.1744304225263,3008.1744304225263,24.37299778657829,24.37299778657829,24.37299778657829,24.37299778657829,24.37299778657829,24.37299778657829,0.0,0.0,0.0,3032.5474282091045
238,2022-03-03,3004.045506862353,2846.671728732668,3207.253947037735,3004.045506862353,3004.045506862353,23.731277693912595,23.731277693912595,23.731277693912595,23.731277693912595,23.731277693912595,23.731277693912595,0.0,0.0,0.0,3027.7767845562653
239,2022-03-04,2999.91658330218,2836.3230943677736,3190.0293132522197,2999.91658330218,2999.91658330218,17.417361652715037,17.417361652715037,17.417361652715037,17.417361652715037,17.417361652715037,17.417361652715037,0.0,0.0,0.0,3017.333944954895
240,2022-03-07,2987.5298126216594,2817.8162797491423,3187.161992527405,2987.5298126216594,2987.5298126216594,15.795904411708557,15.795904411708557,15.795904411708557,15.795904411708557,15.795904411708557,15.795904411708557,0.0,0.0,0.0,3003.325717033368
241,2022-03-08,2983.400889061486,2834.4257613626296,3186.9290433763463,2983.400889061486,2983.400889061486,24.877911174302618,24.877911174302618,24.877911174302618,24.877911174302618,24.877911174302618,24.877911174302618,0.0,0.0,0.0,3008.2788002357884
242,2022-03-09,2979.2719655013125,2818.281438413093,3192.6166269096175,2979.2719655013125,2979.2719655013125,24.37299778657797,24.37299778657797,24.37299778657797,24.37299778657797,24.37299778657797,24.37299778657797,0.0,0.0,0.0,3003.6449632878903
243,2022-03-10,2975.143041941139,2825.8546602701394,3174.1585112950925,2975.143041941139,2975.143041941139,23.73127769390732,23.73127769390732,23.73127769390732,23.73127769390732,23.73127769390732,23.73127769390732,0.0,0.0,0.0,2998.8743196350465
244,2022-03-11,2971.0141183809656,2821.4001040209223,3176.4122600628034,2971.0141183809656,2971.0141183809656,17.417361652667104,17.417361652667104,17.417361652667104,17.417361652667104,17.417361652667104,17.417361652667104,0.0,0.0,0.0,2988.431480033633
245,2022-03-14,2958.627347700445,2807.709916715654,3152.485929347386,2958.627347700445,2958.627347700445,15.795904411536105,15.795904411536105,15.795904411536105,15.795904411536105,15.795904411536105,15.795904411536105,0.0,0.0,0.0,2974.423252111981
246,2022-03-15,2954.4984241402717,2801.2950921453735,3156.7273997698085,2954.4984241402717,2954.4984241402717,24.877911174287686,24.877911174287686,24.877911174287686,24.877911174287686,24.877911174287686,24.877911174287686,0.0,0.0,0.0,2979.3763353145596
247,2022-03-16,2950.3695005800982,2795.193293616371,3147.5542683152166,2950.3695005800982,2950.3695005800982,24.37299778657825,24.37299778657825,24.37299778657825,24.37299778657825,24.37299778657825,24.37299778657825,0.0,0.0,0.0,2974.7424983666765
248,2022-03-17,2946.240577019925,2793.0231008781334,3141.382741093314,2946.240577019925,2946.240577019925,23.73127769394038,23.73127769394038,23.73127769394038,23.73127769394038,23.73127769394038,23.73127769394038,0.0,0.0,0.0,2969.971854713865
249,2022-03-18,2942.111653459752,2777.076598043525,3143.5447585169622,2942.111653459752,2942.111653459752,17.41736165265737,17.41736165265737,17.41736165265737,17.41736165265737,17.41736165265737,17.41736165265737,0.0,0.0,0.0,2959.529015112409
250,2022-03-21,2929.7248827792314,2765.118398307377,3121.846544849475,2929.7248827792314,2929.7248827792314,15.795904411586267,15.795904411586267,15.795904411586267,15.795904411586267,15.795904411586267,15.795904411586267,0.0,0.0,0.0,2945.520787190818
251,2022-03-22,2925.5959592190575,2772.216817386291,3135.3883580175343,2925.5959592190575,2925.5959592190575,24.877911174272768,24.877911174272768,24.877911174272768,24.877911174272768,24.877911174272768,24.877911174272768,0.0,0.0,0.0,2950.4738703933303
252,2022-03-23,2921.4670356588845,2769.4540174628896,3123.868661441179,2921.4670356588845,2921.4670356588845,24.372997786574853,24.372997786574853,24.372997786574853,24.372997786574853,24.372997786574853,24.372997786574853,0.0,0.0,0.0,2945.8400334454595
253,2022-03-24,2917.338112098711,2753.0837647028106,3111.156201477744,2917.338112098711,2917.338112098711,23.731277693935095,23.731277693935095,23.731277693935095,23.731277693935095,23.731277693935095,23.731277693935095,0.0,0.0,0.0,2941.0693897926462
254,2022-03-25,2913.209188538537,2755.1194551762605,3104.710593508516,2913.209188538537,2913.209188538537,17.417361652825544,17.417361652825544,17.417361652825544,17.417361652825544,17.417361652825544,17.417361652825544,0.0,0.0,0.0,2930.6265501913626
255,2022-03-26,2909.080264978364,2682.134549845188,3024.815810999969,2909.080264978364,2909.080264978364,-53.097726319521726,-53.097726319521726,-53.097726319521726,-53.097726319521726,-53.097726319521726,-53.097726319521726,0.0,0.0,0.0,2855.9825386588423
256,2022-03-27,2904.9513414181906,2669.8246039455585,3032.295587119433,2904.9513414181906,2904.9835770793266,-53.097726399529094,-53.097726399529094,-53.097726399529094,-53.097726399529094,-53.097726399529094,-53.097726399529094,0.0,0.0,0.0,2851.8536150186615
257,2022-03-28,2900.822417858017,2734.118677820903,3082.912789321628,2900.808636523568,2900.939488620607,15.795904411636426,15.795904411636426,15.795904411636426,15.795904411636426,15.795904411636426,15.795904411636426,0.0,0.0,0.0,2916.6183222696536
258,2022-03-29,2896.6934942978437,2735.404194556238,3088.258300705073,2896.631056615207,2896.9807825160738,24.87791117428361,24.87791117428361,24.87791117428361,24.87791117428361,24.87791117428361,24.87791117428361,0.0,0.0,0.0,2921.5714054721275
259,2022-03-30,2892.5645707376702,2726.829747177697,3098.9439344672537,2892.383569558277,2893.006341064519,24.372997786581873,24.372997786581873,24.372997786581873,24.372997786581873,24.372997786581873,24.372997786581873,0.0,0.0,0.0,2916.937568524252
260,2022-03-31,2888.435647177497,2727.6816802071157,3086.8426506275046,2888.105195611232,2889.1200773507067,23.73127769392982,23.73127769392982,23.73127769392982,23.73127769392982,23.73127769392982,23.73127769392982,0.0,0.0,0.0,2912.1669248714265
261,2022-04-01,2884.3067236173238,2721.0971407292664,3072.729598231474,2883.840388139844,2885.196151846961,17.417361652777608,17.417361652777608,17.417361652777608,17.417361652777608,17.417361652777608,17.417361652777608,0.0,0.0,0.0,2901.7240852701016
262,2022-04-02,2880.17780005715,2659.2830886396177,3002.183741981781,2879.491257448424,2881.3553301790607,-53.09772631954703,-53.09772631954703,-53.09772631954703,-53.09772631954703,-53.09772631954703,-53.09772631954703,0.0,0.0,0.0,2827.080073737603
263,2022-04-03,2876.0488764969764,2650.05194620738,3001.700580776557,2875.1793195393193,2877.5590744278065,-53.097726399505234,-53.097726399505234,-53.097726399505234,-53.097726399505234,-53.097726399505234,-53.097726399505234,0.0,0.0,0.0,2822.9511500974713
264,2022-04-04,2871.919952936803,2705.21161632147,3066.3317329363003,2870.7396762038284,2873.7808740845026,15.795904411643805,15.795904411643805,15.795904411643805,15.795904411643805,15.795904411643805,15.795904411643805,0.0,0.0,0.0,2887.7158573484467
265,2022-04-05,2867.7910293766295,2729.0890135166455,3056.461059397685,2866.3256732373097,2870.038767136081,24.8779111742928,24.8779111742928,24.8779111742928,24.8779111742928,24.8779111742928,24.8779111742928,0.0,0.0,0.0,2892.6689405509223
266,2022-04-06,2863.6621058164565,2704.2958037650033,3057.5937208641367,2861.8157308129375,2866.276676172897,24.37299778657848,24.37299778657848,24.37299778657848,24.37299778657848,24.37299778657848,24.37299778657848,0.0,0.0,0.0,2888.035103603035
267,2022-04-07,2859.5331822562825,2707.534772730526,3067.3989606771834,2857.316585460944,2862.428264922139,23.73127769396288,23.73127769396288,23.73127769396288,23.73127769396288,23.73127769396288,23.73127769396288,0.0,0.0,0.0,2883.2644599502455
268,2022-04-08,2855.404258696109,2701.0561245340023,3047.641993310624,2852.7290159418717,2858.7096076348653,17.41736165272967,17.41736165272967,17.41736165272967,17.41736165272967,17.41736165272967,17.41736165272967,0.0,0.0,0.0,2872.8216203488387
269,2022-04-09,2851.275335135936,2627.9003714272244,2981.694035758719,2848.2979181631717,2854.9783552884182,-53.097726319572345,-53.097726319572345,-53.097726319572345,-53.097726319572345,-53.097726319572345,-53.097726319572345,0.0,0.0,0.0,2798.1776088163638
270,2022-04-10,2847.1464115757626,2624.622902554327,2982.135580682072,2843.8731605010616,2851.2989956422957,-53.09772639967707,-53.09772639967707,-53.09772639967707,-53.09772639967707,-53.09772639967707,-53.09772639967707,0.0,0.0,0.0,2794.0486851760857
271,2022-04-11,2843.0174880155887,2674.0969736920542,3023.7554192226294,2839.449927148122,2847.678393932132,15.795904411651176,15.795904411651176,15.795904411651176,15.795904411651176,15.795904411651176,15.795904411651176,0.0,0.0,0.0,2858.8133924272397
272,2022-04-12,2838.8885644554157,2689.671765309881,3036.350789898734,2834.958138970631,2843.881109352206,24.877911174303648,24.877911174303648,24.877911174303648,24.877911174303648,24.877911174303648,24.877911174303648,0.0,0.0,0.0,2863.7664756297195
273,2022-04-13,2834.7596408952422,2695.367024978257,3038.2992690498145,2830.435179970278,2840.2341543046837,24.37299778657876,24.37299778657876,24.37299778657876,24.37299778657876,24.37299778657876,24.37299778657876,0.0,0.0,0.0,2859.132638681821
274,2022-04-14,2830.6307173350688,2681.77062655473,3034.900723683518,2825.817130015702,2836.544758740671,23.731277693957605,23.731277693957605,23.731277693957605,23.731277693957605,23.731277693957605,23.731277693957605,0.0,0.0,0.0,2854.3619950290263
275,2022-04-15,2826.5017937748953,2665.1781965093815,3011.5019996834017,2821.2390323079235,2832.822604785836,17.41736165271994,17.41736165271994,17.41736165271994,17.41736165271994,17.41736165271994,17.41736165271994,0.0,0.0,0.0,2843.9191554276154
276,2022-04-16,2822.372870214722,2605.624449299441,2959.5873518993667,2816.5993925290118,2829.2610563255084,-53.097726319597655,-53.097726319597655,-53.097726319597655,-53.097726319597655,-53.097726319597655,-53.097726319597655,0.0,0.0,0.0,2769.275143895124
277,2022-04-17,2818.2439466545484,2566.9675076425574,2937.492536624566,2811.9686796428196,2825.736848557435,-53.09772639960192,-53.09772639960192,-53.09772639960192,-53.09772639960192,-53.09772639960192,-53.09772639960192,0.0,0.0,0.0,2765.1462202549465
278,2022-04-18,2814.115023094375,2651.9438984424546,3019.4258202365113,2807.2631850212606,2822.041747824624,15.795904411744123,15.795904411744123,15.795904411744123,15.795904411744123,15.795904411744123,15.795904411744123,0.0,0.0,0.0,2829.910927506119
279,2022-04-19,2809.986099534202,2657.0266887575767,3006.7777667961186,2802.5635600138735,2818.417510994211,24.87791117428872,24.87791117428872,24.87791117428872,24.87791117428872,24.87791117428872,24.87791117428872,0.0,0.0,0.0,2834.8640107084907
280,2022-04-20,2805.857175974028,2650.7619772654252,3004.1537537121635,2798.09525512648,2814.8849436981477,24.372997786579038,24.372997786579038,24.372997786579038,24.372997786579038,24.372997786579038,24.372997786579038,0.0,0.0,0.0,2830.230173760607
281,2022-04-21,2801.7282524138545,2660.9436923345534,2996.2732265702316,2793.403812020888,2811.3347534074355,23.731277693919026,23.731277693919026,23.731277693919026,23.731277693919026,23.731277693919026,23.731277693919026,0.0,0.0,0.0,2825.4595301077734
282,2022-04-22,2797.5993288536815,2644.252204688352,3003.1725872545994,2788.5085288452415,2807.58625126662,17.417361652849902,17.417361652849902,17.417361652849902,17.417361652849902,17.417361652849902,17.417361652849902,0.0,0.0,0.0,2815.0166905065316
283,2022-04-23,2793.4704052935076,2555.460746588469,2920.316623085169,2783.6715891997264,2803.849895251689,-53.09772631967266,-53.09772631967266,-53.09772631967266,-53.09772631967266,-53.09772631967266,-53.09772631967266,0.0,0.0,0.0,2740.372678973835
